Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
"['Đi khai_phá quán mì cay mới mở ngay gần công_ty , mì cay ở đây có 13 cấp_độ , từ không cay tí gì cho tới mức_độ giáo_chủ ăn cay = ) ) ) ) ) ) Mình chọn cấp_độ 6 , cũng khá cay , chưa đến mức_nước mắt nước_mũi mồ_hôi tùm_lum .', 'Nước dùng vừa_miệng , xúc_xích , thịt bò , kim chi nhiều , thích nhất là có thêm bắp để cạp : ) ) ) ) ) Đang trong tuần khai_trương nên được tặng thêm nước_ngọt và bánh cupcake ^ ^']",0,0,0,0,0,1,1,1,0,0,1,0
"['Đi làm về mình ghé vào đây ăn luôn .', 'Không_gian sạch_sẽ thoáng mát .', 'Phục_vụ khá chuyên_nghiệp tận_tình thân_thiện với khách_hàng là 1 trong những điểm cộng lớn nhất ở đây .', 'Đồ_ăn khi order xong được phục_vụ khá nhanh không để khách phải chờ lâu nên mình rất thích .', 'Đồ_ăn ngon béo sốt mặn vừa_phải nên ăn rất vừa_miệng .', 'Đồ_ăn chất_lượng nhưng giá hơi chát một tý']",1,0,0,0,2,1,0,0,0,0,0,1
"['đi ngang nghe mùi thơm lắm nhưng ăn thấy hơi nhạt_nhẽo . đồ_ăn nhiều sạch_sẽ . giá mắc tô trên hình là 70k . thấy có nhiều món nữa bánh_canh cua , bún mắm , bún mọc , bún thái ..']",0,0,0,0,2,3,1,0,0,0,0,0
['Địa_chỉ quán nè ❤️ quán rộng thoải_mái tự chọn món tự gắp tự nướng \uf60d giá_cả ok ( rẻ hơn nhìu quán mình từng đi ) thích_hợp đi với người_yêu hoặc nhóm bạn la_cà ✌\uf3fb️'],1,0,0,0,1,0,1,3,1,0,0,0
"['Địa_chỉ : 5 Lý_Văn_Phúc , Cát_Linh , Đống_Đa , Hà_NộiCửa hàng Gà-Vịt chuyên các món về vịt như :', 'Bún , cháo , miến vịt ; vịt luộc , vịt nướng , vịt xào ; giả_cầy vịt ...', 'Khách đến đông có_thể gọi đặt trước bàn qua số điện_thoại : 01662212384Các món vịt nướng , giả_cầy , vịt om sấu , ... khách đặt_hàng trước khi qua để cửa_hàng chuẩn bị.Thích hợp cho dân công_sở , dân nhậu , ...', ""Giá_cả phải_chăng , chị chủ quán nhiệt_tình , không_gian lại sạch_sẽ : ' )""]",1,0,0,0,1,0,1,3,0,0,0,1
"['Đĩa cơm chất_lượng lm nha .', 'Thịt thì mềm ngọt , cơm dẻo kèm vs dưa chua đầy_đủ , có free canh nữa : 3 Nếu đã trót êu cơm sườn thì đây là chỗ đág để thử \uf44d']",0,0,0,0,0,1,1,0,1,0,0,0
"['Dĩa cơm thập_cẩm thấy nhiều chứ thiệt ra cũng có chút ét àh , đồ_ăn nhiều loại mỗi loại được chút_xíu , cơ_mà ăn vậy thì đỡ ngán hơn mà_còn được nhiều nữa .', 'Ở đây đặt biệt có món nem nướng ngon và ít mỡ , thịt nạc nhiều , còn sườn nướng cũng có vị rất thơm .', 'Cơm thì nấu bằng gạo tấm loại ngon , một dĩa cũng được nhiều cơm lắm .', 'Tiệm nằm ngay vòng xoay Nguyễn_Chí_Thanh , hơi nhỏ nhưng không_gian sang_trọng , có máy_lạnh mát_mẻ']",1,0,0,0,0,1,1,1,0,0,0,0
"['Dĩa này là thập_cẩm ạ , nhưng mình vẫn suggest mọi người ăn bánh_bèo với bánh_nậm vì hai cái đó ngon hơn \uf601 dĩa thập_cẩm vầy hơi ngán khoản bánh bột lọc ngta cho nhiều.Ps : ở đây bán nem nướng NT cũng ngon lắm \uf60d nhà mình toàn ăn nem ở đây , giá cũng phải_chăng \uf609']",0,0,0,0,0,1,3,0,1,0,1,0
"['Dĩa ốc cà_na của mình là 50k , món này làm ngon , xào bơ thơm_phức luôn .', 'Món này rang muối_ăn cũng ok nhưng khá cay nha .', 'Sụn gà chiên nước_mắm bao ngon , thấm cực_kì , ăn sực sực siêu đạ .', 'Nghêu hấp sả là 55k , con nào cũng tươi , mập thịt , hấp sả thơm_phức \uf60b\uf60b .', 'Ốc móng chân siu bự , hơi mắc , 40 k / con T _ T .', 'Sò mai nướng trứng cút mỡ hành 30 k / con .', 'Theo mình thì nước_chấm ngon , nhiều loại , thích nhất vẫn là muối ớt xanh .', 'Chế_biến thì thì tuỳ món , nhưng_mà con nào cũng tươi_rói hết \uf44d\uf44d .']",0,0,0,0,3,1,1,0,0,0,0,0
"['Đĩa sushi tạo_hình đẹp , gọi phần này thì ăn được nhiều loại sushi : ) Các đường vẽ trang_trí là sốt chấm , nếu ko thích có_thể chấm nươ tương riêng .', 'Nói_chung là giá cao nhieng ăn đáng đồng_tiền ^ ^']",0,0,0,0,3,1,1,0,0,0,0,0
"['Đĩa thạch quán tự làm siêu nhiều luôn , có đủ loại trân_châu , thạch củ năng , thạch bi , bánh flan các kiểu cho 2 người bao no .', 'Trà sữa cũng ngon nữa , gọi set này hợp_lý nè .']",0,0,1,0,0,0,1,0,0,0,0,0
"['Dĩa thập_cẩm gồm bánh_bèo , bánh bột lọc và bánh_đúc .', 'Về phần bánh_bèo và bánh_đúc thì béo ngậy và thơm mùi nước_cốt dừa , ăn rất ngon , bánh bột lọc thì vỏ dai dai , nhân tôm bên trong tươi , cắn vô lớp vỏ dai và vỏ tôm giòn giòn cảm_giác rất đã miệng .', 'Bánh_đúc thì có thêm thịt bằm và mỡ hành , ăn chung với nước_mắm ngọt ngọt rất ngon .']",0,0,0,0,0,1,1,0,0,0,0,0
"['Điểm cộng ở Tofu là những loại mứt và siro đều là hàng ngoại “ xịn ” khách dễ_dàng kiểm_chứng khi được mục_sở_thị ngay tại quán.Hương vị các món vừa thơm dễ_chịu vừa lạ_miệng , chứ không có cảm_giác “ đồ hoá_học rẻ_tiền , ăn_khé cả cổ ” .', 'Chịu đầu_tư nhưng giá các món tào_phớ cũng không quá đắt so với các món giải_nhiệt hot của Hà_Nội như chè khúc bạch , sữa_chua mít .', 'Tất_cả đều có giá dao_động từ 15 - 18 k / món .']",0,0,0,0,3,1,1,0,0,0,0,0
"['Điểm đặc_biệt của loại kem này , hơn hẳn so với các loại kem đóng_hộp khác mà mình thấy chính là phần các viên li_ti nhỏ có mùi_vị matcha bột bột thơm mùi trà rải đều sẵn ở trong kem .', 'Theo kinh_nghiệm của mình thì khi ăn nên múc phần kem matcha ở dưới , ráng vén thêm phần chocolate ( nghe quảng_cáo là chocolate Bỉ ) nâu nâu ở trên mặt kem , với vén vén thêm nữa phần hạt cookies ở trên nữa .', 'Vừa mịn mà hơi hột hột , lại còn thơm vị matcha và beo_béo ngọt ngọt mùi trà đặc_trưng nữa nhé .']",0,0,0,0,0,1,1,0,0,0,0,0
"['Điểm đặc_biệt là đậu tươi làm ngay tại quán luôn , chiên vỏ giòn_rụm còn bên trong thì mềm thơm ăn rất thích .', 'Các loại thịt cắt miếng không quá mõng như các quán khác , để món ăn ra từng dĩa không hấp hẫn bằng để trong mẹt nhưng dễ ăn và gọn_gàng , mắm_tôm ngon và đúng chất .', 'Nhân_viên quán rất chuyên_nghiệp , nhanh tay .', 'Mình từng thử nhiều quán và giờ chỉ ăn_ở mỗi A Vừng .', '# thatthemthuong']",0,0,0,0,0,1,1,0,1,0,0,1
"['Điểm mạnh của quán này , cũng tương_tự với quán hủ_tiếu Vĩnh_Viễn , là món gân và lòng bò ( lá_sách , tổ ong ... ) được ngâm trong nồi nước_lèo sôi ùng_ục .', 'Do đã thấm với nước hầm xương nên hương_vị rất đậm_đà .', 'Một chén to thường có giá bằng với tô hủ_tiếu , nhưng hầu_hết thực_khách khi ghé qua đều gọi một chén ăn thêm cho đã thèm .', 'Khi thì chén gân , lúc thì chén "" thập_cẩm "" với lòng bò ... rất chất_lượng .']",0,0,0,0,3,1,1,0,0,0,0,0
"['Điều ấn_tượng là miến xào rất vừa ăn , rau và miến ăn thích lắm .', 'Xá_xíu nhiều và gia_vị vừa ăn .', 'Thích cách gọi món ở đây , tự mix các thứ , [ nhân_viên ] sẽ rất nhiệt_tình để hướng_dẫn cách gọi món . các bạn ấy cũng rất vui_vẻ , luôn chú_ý quan_sát hoặc quan_tâm khách , như hỏi có nóng không , ăn cay được không .']",0,0,0,0,0,1,1,0,0,0,0,1
"['Điều đặc_biệt nhất của món này chính là phần nước sốt gia_vị rưới bên ngoài .', 'Rất thơm và đặc_biệt là bay lên một mùi_vị vô_cùng quyến_rũ .', 'Món này thì các bạn cũng biết là nó dai dai , giòn giòn rồi đó , còn mình thì có tiết_lộ thêm là nó còn khá là bắt ăn nữa , kêu xong 1 dĩa là cứ kêu hoài .']",0,0,0,0,0,1,1,0,0,0,0,0
"['Dimsum ở đây các loại khá giống nhau , nhớ là có một loại ngon lắm mà hk nhớ đc là cái nào trong mấy cái đã ăn \uf602 chưa ăn_ở nhiều nơi nên k dám đánh_giá có đúng vị hay không , nhưng tình_hình là bị nghiện rùi .', 'Hehe .', 'Mấy món chiên ở đây ăn ngon , ráo dầu , k bị ngán tí nào']",0,0,0,0,0,1,1,0,1,0,0,0
"['Đồ_ăn cũng khá tươi , nước lẩu thì hơi ngọt 1 chút .', 'Nước lẩu miễn_phí , muốn châm bao_nhiêu cũng được .', 'Nhân_viên thì mau_mắn lẹ_làng .', 'Quán không đông cũng không vắng , có_thể ngồi trong nhà hoặc ngoài đường .', 'Mình bị choáng ngộp bởi đồ_ăn được bày_biện rất hoành_tráng .']",3,0,0,0,0,1,1,0,3,0,0,1
"['đồ_ăn dở với cái chất_lượng đó thì mắc , chén đĩa dơ còn bám dầu mỡ\uf637đợi đồ_ăn nửa tiếg đợi bếp than thêm 45p đợi đồ gấp thêm 20p nữa cứ kêu thêm thì phải đợi còn nv thì như ông nội ăn trả tiền mà tuởg xin cái đám tnó kiu cứ thò lỏ con mắt ra đứng nhìn nc um_sùm mẹ bà đi ăn tốn tiền mà làm mệt thêm nuốt cục tức ko trôi\uf4a9']",0,0,0,0,2,2,0,0,2,2,0,2
"['Đồ_ăn hàn_quốc ở đây thì tuyệt_vời rồi .', 'Lẩu kim chi chua_cay .', 'Gà chua_cay ngọt ngọt . tokbokki ramen miễn chê .', 'Ở đây quán tự_phục_vụ , tự lấy chén đũa .', 'Kim chi free . thích ăn bao_nhiêu tự lấy .', 'Bao ngon mà giá_cả chỉ từ 60k trở xuống . ăn 2 người 4 món 2 ly nước 240k mà no tới sáng .']",0,0,0,0,1,1,1,0,0,0,3,0
['Đồ_ăn khá là ngon đấy \uf60a chị chủ dễ_thương nhiệt_tình nữa cơ chứ'],0,0,0,0,0,1,0,0,0,0,0,1
"['Đồ_ăn khá ngon , phục_vụ tận_tình .', 'Sức chỉ đủ ăn hết bát thường \uf602 là no căng rùi \uf602']",0,0,0,0,0,1,0,0,0,0,0,1
"['Đồ_ăn khá ngon , giá_cả hợp lí\uf44c , mình đến đây cũng 4 lần rồi !', 'Nhân_viên phục_vụ tốt , nhưng do quán khá đônh nên đôi_lúc phục_vụ chậm \uf622 \uf449 150 k / 2ng ăn no_nê khỏi chê luôn đó mấy bạn \uf493']",0,0,0,0,0,1,0,0,1,0,1,3
"['Đồ_ăn khá ngon , phục_vụ tốt .', 'Không nhớ rõ là số 10 hay bnhieu nữa .', 'Cùng bên với bánh_mì sốt vàng : # 3']",0,0,0,0,0,1,0,3,0,0,0,1
['Đồ_ăn khá ngon . mỗi đĩa dao_động từ 30-40 kThích bánh_mì bơ đường'],0,0,0,0,3,1,0,0,0,0,0,0
"['Đồ_ăn ngập mặt luôn nha , giá cao mà chất_lượng vô_cùng luôn.Tôm con nào con nấy siêu mập , thịt bập thì cho cả tô , ăn hoài ko hết .', 'Hủ_tiếu khô là ngon nhất , trộn ok lắm .', 'Nước_lèo thì mùi tôm khô rất rõ nha . 2 người tầm 100k nhé .@Cu Tủn']",0,0,0,0,3,1,1,0,0,0,0,0
['Đồ_ăn ngon'],0,0,0,0,0,1,0,0,0,0,0,0
"['Đồ_ăn ngon , cá_chiên giòn_rụm \uf44d']",0,0,0,0,0,1,0,0,0,0,0,0
"['Đồ_ăn ngon giá cũg ok , nên đi buổi chiều_tối thường đông k có chỗ : ) )']",0,0,0,0,1,1,0,0,1,0,0,0
"['Đồ_ăn ngon lắm , ướp rất vừa miệng.Nướng ngói cảm_thấy hơi giống chiên chút nhg mà ok , thịt ướp vừa , ko mặn quá.Nên gọi thêm rau củ ăn cho đỡ ngán nha.Món này ăn hoi bị ám mùi chút , được cái ko bị bắn tung_toé như dùng vỉ , yên_tâm hơn . 2 người tầm 250k nha .']",0,0,0,0,3,1,1,0,0,0,0,0
['Đồ_ăn ngon quá_xá luôn mà siêu rẻ hí híĐã vậy mình ở tận bên An_Hoà ý mà mỗi lần mua có 1 nước và 1 cơm trộn cũng đều đc freeship hết á \uf601\uf601\uf601'],0,0,0,0,1,1,0,0,0,0,0,1
"[""Đồ_ăn ngon thiệt nhưng mỗi_tội chờ lâu quá là lâu , ngồi đợi móc mỏ ra mà phải tới 20 ' mới có được mẹt đồ_ăn , xong ăn nhoắng cái là hết à \uf602\uf602\uf602 Hôm đó là liên_hoan cty , đi 14 người , gọi nhiều mẹt lắm , tùm_lum hết rồi còn thêm 2 nồi lẩu , nước uống các kiểu mà hết 1tr7 tất_cả , thấy rẻ khó tin luôn \uf633\uf633\uf633""]",0,0,0,0,0,1,0,0,0,0,1,2
"['Đồ_ăn ngon và chất_lượng , khẩu_vị cay và đậm_đà rất hợp miệng .', 'Giá_cả phải_chăng và đồ_ăn khá nhiều : ) ) ) ~ Không_gian quán tương_đối bình_thường , nếu biết đầu_tư sẽ bắt_mắt hơn .', 'Phục_vụ nhanh và thân_thiện .']",3,0,0,0,1,1,1,0,0,0,0,1
"['Đồ_ăn ngon , giá_cả hợp_lí , nhân_viên phục_vụ tốt_đôi lúc phục_vụ hơi chậm vì quán đông \uf609\uf449 150 k / 2 ng ăn no_nê khỏi chê luôn nha mấy bạn \uf493']",0,0,0,0,0,1,0,0,0,0,1,3
"['Đồ_ăn ngon , giá_cả lại phải chăng.Ở đây chuyên mấy món chiên xào , ăn được lắm nha . 1 cái đùi gà siêu to , thịt gà ngon , ko bở , da_gà bao giòn luôn .', 'Cơm_chiên tơi hạt , 1 dĩa lại nhiều nữa .', 'Canh thì gọi tô hoặc chén đều được , tuỳ bữa có canh gì nha . 2 người no_nê lun tầm 80k thô i.@Jang Pham']",0,0,0,0,0,1,1,0,0,0,1,0
"['Đồ_ăn ngon , khá rẻ , không_gian đẹp : ) )']",1,0,0,0,1,1,0,0,0,0,0,0
"['Đồ_ăn ngon , rẻ , phục_vụ tốt']",0,0,0,0,1,1,0,0,0,0,0,1
"['Đồ_ăn ngon .', 'Phục_vụ nhanh , ưa nhìnCác a phục rất đáng iuuu mà_lại có 1 anh đz vcđ = ) ) ) ) Good good']",0,0,0,0,0,1,0,0,1,0,0,1
['Đồ_ăn ngonGiá rẻ nước + bún combo ms 60k'],0,0,0,0,0,1,0,0,0,0,1,0
"['Đồ_ăn nóng_hổi , thịt sườn mềm và ngon , thêm mỡ hành và nước_mắm nêm nếm rất vừa_miệng .', 'Ăn một phần như thế_này là thấy no căng bụng rồi .', 'Bạn mình gọi phần cơm cháy ăn cũng rất ngon']",0,0,0,0,0,1,1,0,0,0,0,0
"['Đồ_ăn ở đây khá cay , mình k dc ăn cay quá nhiều \uf622 Minh thích ăn cơm trộn hơn vì cơm này k hợp với mình , có hành_tây :', '( , hic hic .', 'Nhưng minh thấy bạn mình rất thích món cơm này ở đây nên các bạn nào thích đồ_ăn cay hoặc thích món này có_thể ghé ăn thử nhéMình thấy ở đây khá đông nên nghĩ chắc tuỳ khẩu_vị của mỗi người , mình thì thấy bình_thường nên k review sâu : (']",0,0,0,0,0,3,0,0,1,0,0,0
"['Đồ_ăn ở đây màu_sắc nhìn thích thật .', 'Đậu được chiên giòn_rụm luôn , vừa vàng tới nhưng giòn lắm , đậu thì đặc ruột .', 'Chả cốm với lớp vỏ ngoài giòn , cho ít dầu_mỡ khi làm_nên ăn vào ko bị chát miệng , chả ở trong có cục tròn tròn hình_như là mỡ thì phải .', 'Thịt luộc miếng rất to và mỏng , nhưng ko bị nhiều mỡ quá .', 'Bún ko bị hôi , và được gói khá chặt , lúc cắn ko bị vỡ ra .', 'Mắm_tôm khá ngon , mùi ko quá nồng , độ mặm cũng vừa đủ , nêm nếm xíu là vừa ăn .', 'Giá đây cũng ngang mấy chỗ khác thôi đi 2 người thì 150k gồm nước luôn .', 'Nhân_viên phục_vụ nhanh_nhẹn và quân khá sạch ^ ^']",1,0,0,0,0,1,1,0,0,0,3,1
"['Đồ_ăn ở đây ngon lắm , giá_cả hợp_lý , mà hơi ít .', 'Đồ nướng tẩm gia_vị ngon , thấm , vừa ăn .', 'Lẩu cũng ngon , ít quá huhu .', 'Nhân_viên phục_vụ nhiệt_tình , dễ_thương , wifi căng đét : ) ) Mình chỉ có cái góp_ý là lò nướng của quán hơi bé , nên nướng hơi lâu .', 'Đồ_ăn tầm 55-85 k mỗi món .', 'À bên quán tối nào cũng mở tiệc buffet về đồ nướng , lẩu các kiểu , từ 16-21 h , chỉ 99 k / người ( chưa tính thuế ) .', 'Sẽ quay lại ăn thử buffet của quán , bữa đi sớm quá nên chưa mở']",3,0,0,0,1,1,2,0,1,1,1,1
"['Đồ ăn ở đây nhìn chung là rẻ vì cũng là quán lề đường , mà đường nhỏ hẻm nên cũng đượ c.Mi ̀ cay kim chi bò / hải sản giá là 39k ăn ngon lắm , mình kêu cấp độ thấp nhất mà vẫn suýt xoa chảy nước mắt : ) ) ) ) ) sợi mì hàn đàng hoàng ăn dai ngon không bị bở , nêm nếm ngon , bò với xúc xích nhiề u.Bi ́t tết miếng thịt khá bự , điểm trừ là ổ bánh mì bé tí ti à , phải kêu thêm 1 ổ may_ra mới đủ đô .', 'Phần bò pate 2 trứng 2 bánh mì này cũng chỉ có 40k : 3 ngoài ra quán còn có bún thịt nướng , bánh mì chảo và các loại trà sữa giá rẻ rề \uf61d\uf61d\uf61d']",3,1,0,0,1,1,3,3,0,0,0,0
"['Đồ_ăn ở đây vừa_miệng lắm , menu đa_dạng nhiều món cho các bạn thoải_mái lựa_chọn luôn , từ các món Hàn cho đến các món Việt_Nam .', 'Giao hàng nhanh nên đồ_ăn vẫn nóng chứ không bị nguội đi .', 'Có bán theo dạng combo nên giá cũng khá tiết_kiệm .']",0,0,0,0,0,1,1,0,0,0,1,1
"['Đồ_ăn ổn , giá rẻ .', 'Chỗ này chuyên đồ Nhật ned']",0,0,0,0,1,1,0,0,0,0,0,0
"['Đồ_ăn siêu ngon , bưng đồ_ăn ra là chảy nước_miếng rồi nè .', 'Không_gian quán thoáng_đãng .', 'Bò ăn vừa vị , không quá dai .', 'Trang_trí đẹp , nước ổn , sẽ quay lại đây nha']",1,0,1,0,0,1,0,0,1,0,0,0
"['Đồ_ăn tạm được , phục_vụ dễ_thương , nhiệt_tình']",0,0,0,0,0,3,0,0,0,0,0,1
"['Đồ_ăn : ngonKhông gian : yên_tĩnh , có_điều nhỏ , được chọn ăn trong quán hoặc ngoài_lề đườngGiá : hơi caoNhân viên : không thân_thiện cho lắm \uf610']",1,0,0,0,2,1,0,0,0,0,0,2
"['Đồ chiên bình_thường nhưng nước_chấm rất ngon và lạ , cay cay ngọt ngọt chua_chua ăn à ghiền nha !', '!', 'Còn có cải chua ăn kèm .', 'Uống trà chanh thái nữa là tẹt vời \uf618\uf618']",0,0,1,0,0,3,1,0,0,0,0,0
"['Đó giờ ăn nhiều chổ dimsum nhưng thích nhất là ở Vua_Đầu_Bếp .', 'Order đợi không quá lâu , món ăn mang lên nóng nóng mới ra_lò , hợp_khẩu vịTuy giá hơi cao nhưng ngon là được : ) )']",0,0,0,0,3,1,1,0,1,0,0,1
['Đó giờ không thích bánh_canh lắm nhưng chỗ này ngon phết : v ăn một phần xong thở hồng_hộc = ) ) ) ( nhìn cái thìa_là biết độ lớn của cái tô rồi hen \uf605 ) Món đặc_biệt của quán là ghẹ nguyên con nhé : v lần sau sẽ thử món này : v'],0,0,0,0,0,1,1,0,1,0,0,0
